protID	subSys	CN04	CN22	CN38	CN78	hGR
P00817	Oxidative phosphorylation	1.06612274829038e-08	1.41175243486061e-08	0	1.15558835638454e-07	0
P00830	Oxidative phosphorylation	4.80169146301953e-05	4.44074994378552e-05	3.763850381801e-05	2.33038362384725e-05	1.09020026506087e-05
P00854	Oxidative phosphorylation	1.60056382100651e-05	1.48024998126184e-05	1.25461679393367e-05	7.76794541282416e-06	3.54312675385909e-05
P00856	Oxidative phosphorylation	1.60056382100651e-05	1.48024998126184e-05	1.25461679393367e-05	7.76794541282416e-06	3.54312675385909e-05
P00890	Citrate cycle (TCA cycle)	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	Glyoxylate and dicarboxylate metabolism	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	Biosynthesis of secondary metabolites	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	Biosynthesis of antibiotics	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	Carbon metabolism	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	2-Oxocarboxylic acid metabolism	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00890	Biosynthesis of amino acids	0	0	4.09786866832389e-07	1.35028657507985e-07	3.83374930722029e-06
P00899	Phenylalanine, tyrosine and tryptophan biosynthesis	1.70103768184616e-06	1.87114145003078e-06	1.12268487001847e-06	9.18560348196927e-07	4.04506760743017e-06
P00899	Biosynthesis of secondary metabolites	1.70103768184616e-06	1.87114145003078e-06	1.12268487001847e-06	9.18560348196927e-07	4.04506760743017e-06
P00899	Biosynthesis of antibiotics	1.70103768184616e-06	1.87114145003078e-06	1.12268487001847e-06	9.18560348196927e-07	4.04506760743017e-06
P00899	Biosynthesis of amino acids	1.70103768184616e-06	1.87114145003078e-06	1.12268487001847e-06	9.18560348196927e-07	4.04506760743017e-06
P00912	Phenylalanine, tyrosine and tryptophan biosynthesis	1.42986187951815e-08	1.57284806746996e-08	9.43708840481979e-09	7.72125414939801e-09	3.40021154949416e-08
P00912	Biosynthesis of secondary metabolites	1.42986187951815e-08	1.57284806746996e-08	9.43708840481979e-09	7.72125414939801e-09	3.40021154949416e-08
P00912	Biosynthesis of antibiotics	1.42986187951815e-08	1.57284806746996e-08	9.43708840481979e-09	7.72125414939801e-09	3.40021154949416e-08
P00912	Biosynthesis of amino acids	1.42986187951815e-08	1.57284806746996e-08	9.43708840481979e-09	7.72125414939801e-09	3.40021154949416e-08
P00924	Gluconeogenesis	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	Glycolysis	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	Biosynthesis of secondary metabolites	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	Biosynthesis of antibiotics	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	Carbon metabolism	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	Biosynthesis of amino acids	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00924	RNA degradation	1.3083314941836e-06	2.38070859486591e-06	0	7.19031186685818e-06	1.09873686851451e-05
P00925	Gluconeogenesis	0	0	1.27645198328353e-05	0	0
P00925	Glycolysis	0	0	1.27645198328353e-05	0	0
P00925	Biosynthesis of secondary metabolites	0	0	1.27645198328353e-05	0	0
P00925	Biosynthesis of antibiotics	0	0	1.27645198328353e-05	0	0
P00925	Carbon metabolism	0	0	1.27645198328353e-05	0	0
P00925	Biosynthesis of amino acids	0	0	1.27645198328353e-05	0	0
P00925	RNA degradation	0	0	1.27645198328353e-05	0	0
P00927	Glycine, serine and threonine metabolism	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00927	Valine, leucine and isoleucine biosynthesis	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00927	Biosynthesis of secondary metabolites	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00927	Biosynthesis of antibiotics	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00927	Carbon metabolism	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00927	Biosynthesis of amino acids	2.24900345502345e-08	2.4739038005258e-08	1.48434228031548e-08	1.21446186571266e-08	5.34813021604577e-08
P00931	Glycine, serine and threonine metabolism	4.42405473974814e-05	4.86646021372296e-05	2.91987612823377e-05	2.388989559464e-05	0.000105204021711211
P00931	Phenylalanine, tyrosine and tryptophan biosynthesis	4.42405473974814e-05	4.86646021372296e-05	2.91987612823377e-05	2.388989559464e-05	0.000105204021711211
P00931	Biosynthesis of secondary metabolites	4.42405473974814e-05	4.86646021372296e-05	2.91987612823377e-05	2.388989559464e-05	0.000105204021711211
P00931	Biosynthesis of antibiotics	4.42405473974814e-05	4.86646021372296e-05	2.91987612823377e-05	2.388989559464e-05	0.000105204021711211
P00931	Biosynthesis of amino acids	4.42405473974814e-05	4.86646021372296e-05	2.91987612823377e-05	2.388989559464e-05	0.000105204021711211
P00937	Phenylalanine, tyrosine and tryptophan biosynthesis	1.78992012393206e-06	1.96891213632527e-06	1.18134728179516e-06	9.66556866923313e-07	4.25643005471044e-06
P00937	Biosynthesis of secondary metabolites	1.78992012393206e-06	1.96891213632527e-06	1.18134728179516e-06	9.66556866923313e-07	4.25643005471044e-06
P00937	Biosynthesis of antibiotics	1.78992012393206e-06	1.96891213632527e-06	1.18134728179516e-06	9.66556866923313e-07	4.25643005471044e-06
P00937	Biosynthesis of amino acids	1.78992012393206e-06	1.96891213632527e-06	1.18134728179516e-06	9.66556866923313e-07	4.25643005471044e-06
P00942	Gluconeogenesis	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Glycolysis	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Fructose and mannose metabolism	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Inositol phosphate metabolism	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Biosynthesis of secondary metabolites	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Biosynthesis of antibiotics	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Carbon metabolism	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00942	Biosynthesis of amino acids	2.54909671494005e-08	3.66228290104809e-08	5.30976534922623e-08	9.3703539505752e-08	1.38376500214472e-07
P00950	Gluconeogenesis	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Glycolysis	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Glycine, serine and threonine metabolism	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Biosynthesis of secondary metabolites	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Biosynthesis of antibiotics	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Carbon metabolism	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00950	Biosynthesis of amino acids	5.22420460756992e-07	9.50623665781328e-07	1.57337943190493e-06	2.87111183608286e-06	4.38728734767807e-06
P00958	Selenocompound metabolism	4.28514712066021e-06	4.71366183272623e-06	2.82819709963574e-06	2.31397944515651e-06	1.019007985293e-05
P00958	Aminoacyl-tRNA biosynthesis	4.28514712066021e-06	4.71366183272623e-06	2.82819709963574e-06	2.31397944515651e-06	1.019007985293e-05
P03962	Pyrimidine metabolism	4.96457260538877e-09	4.96457260538877e-09	4.96457260538877e-09	4.96457260538877e-09	1.43972605556274e-08
P03965	Pyrimidine metabolism	3.1595027590668e-09	3.36906715329562e-09	2.44698381868884e-09	2.19550654561426e-09	8.06863186341933e-09
P03965	Alanine, aspartate and glutamate metabolism	3.1595027590668e-09	3.36906715329562e-09	2.44698381868884e-09	2.19550654561426e-09	8.06863186341933e-09
P04037	Oxidative phosphorylation	4.14854391800919e-06	3.84578173803082e-06	3.19826012750838e-06	1.96538666817166e-06	9.57559551222602e-06
P04037	Sulfur metabolism	4.14854391800919e-06	3.84578173803082e-06	3.19826012750838e-06	1.96538666817166e-06	9.57559551222602e-06
P04039	Oxidative phosphorylation	8.29719140979173e-06	7.69165949098494e-06	6.3966001037242e-06	3.93082240476765e-06	1.91514300915992e-05
P04039	Sulfur metabolism	8.29719140979173e-06	7.69165949098494e-06	6.3966001037242e-06	3.93082240476765e-06	1.91514300915992e-05
P04046	Purine metabolism	4.56095419526779e-08	4.56095419526571e-08	4.56095419526339e-08	4.56095419526478e-08	1.3226767166278e-07
P04046	Alanine, aspartate and glutamate metabolism	4.56095419526779e-08	4.56095419526571e-08	4.56095419526339e-08	4.56095419526478e-08	1.3226767166278e-07
P04046	Biosynthesis of secondary metabolites	4.56095419526779e-08	4.56095419526571e-08	4.56095419526339e-08	4.56095419526478e-08	1.3226767166278e-07
P04046	Biosynthesis of antibiotics	4.56095419526779e-08	4.56095419526571e-08	4.56095419526339e-08	4.56095419526478e-08	1.3226767166278e-07
P04076	Arginine biosynthesis	1.90249472324645e-09	2.09274419557109e-09	1.25564651734266e-09	1.02734715055308e-09	4.52413245188005e-09
P04076	Alanine, aspartate and glutamate metabolism	1.90249472324645e-09	2.09274419557109e-09	1.25564651734266e-09	1.02734715055308e-09	4.52413245188005e-09
P04076	Biosynthesis of secondary metabolites	1.90249472324645e-09	2.09274419557109e-09	1.25564651734266e-09	1.02734715055308e-09	4.52413245188005e-09
P04076	Biosynthesis of antibiotics	1.90249472324645e-09	2.09274419557109e-09	1.25564651734266e-09	1.02734715055308e-09	4.52413245188005e-09
P04076	Biosynthesis of amino acids	1.90249472324645e-09	2.09274419557109e-09	1.25564651734266e-09	1.02734715055308e-09	4.52413245188005e-09
P04161	Purine metabolism	3.38199171800595e-07	3.38199171800441e-07	3.38199171800269e-07	3.38199171800372e-07	9.80777598221834e-07
P04161	One carbon pool by folate	3.38199171800595e-07	3.38199171800441e-07	3.38199171800269e-07	3.38199171800372e-07	9.80777598221834e-07
P04161	Biosynthesis of secondary metabolites	3.38199171800595e-07	3.38199171800441e-07	3.38199171800269e-07	3.38199171800372e-07	9.80777598221834e-07
P04161	Biosynthesis of antibiotics	3.38199171800595e-07	3.38199171800441e-07	3.38199171800269e-07	3.38199171800372e-07	9.80777598221834e-07
P04173	Valine, leucine and isoleucine biosynthesis	1.13587950243298e-06	1.24946745267627e-06	7.49680471605764e-07	6.13374931313807e-07	2.70112145678562e-06
P04173	C5-Branched dibasic acid metabolism	1.13587950243298e-06	1.24946745267627e-06	7.49680471605764e-07	6.13374931313807e-07	2.70112145678562e-06
P04173	Biosynthesis of secondary metabolites	1.13587950243298e-06	1.24946745267627e-06	7.49680471605764e-07	6.13374931313807e-07	2.70112145678562e-06
P04173	2-Oxocarboxylic acid metabolism	1.13587950243298e-06	1.24946745267627e-06	7.49680471605764e-07	6.13374931313807e-07	2.70112145678562e-06
P04173	Biosynthesis of amino acids	1.13587950243298e-06	1.24946745267627e-06	7.49680471605764e-07	6.13374931313807e-07	2.70112145678562e-06
P04385	Galactose metabolism	0	0	0	0	0
P04385	Amino sugar and nucleotide sugar metabolism	0	0	0	0	0
P04397	Gluconeogenesis	0	0	0	0	0
P04397	Glycolysis	0	0	0	0	0
P04397	Galactose metabolism	0	0	0	0	0
P04397	Amino sugar and nucleotide sugar metabolism	0	0	0	0	0
P04397	Biosynthesis of secondary metabolites	0	0	0	0	0
P04397	Biosynthesis of antibiotics	0	0	0	0	0
P04801	Aminoacyl-tRNA biosynthesis	1.99902318462248e-06	2.19892550308473e-06	1.31935530185084e-06	1.07947251969614e-06	4.75367713303226e-06
P04802	Aminoacyl-tRNA biosynthesis	1.53991727116502e-06	1.69390899828152e-06	1.01634539896891e-06	8.31555326429112e-07	3.66192327083042e-06
P04803	Aminoacyl-tRNA biosynthesis	0	0	0	0	0
P04806	Gluconeogenesis	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Glycolysis	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Fructose and mannose metabolism	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Galactose metabolism	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Starch and sucrose metabolism	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Amino sugar and nucleotide sugar metabolism	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Biosynthesis of secondary metabolites	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Biosynthesis of antibiotics	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04806	Carbon metabolism	1.19931581962302e-06	1.58894401183942e-06	0	0	0
P04807	Gluconeogenesis	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Glycolysis	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Fructose and mannose metabolism	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Galactose metabolism	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Starch and sucrose metabolism	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Amino sugar and nucleotide sugar metabolism	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Biosynthesis of secondary metabolites	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Biosynthesis of antibiotics	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P04807	Carbon metabolism	0	0	4.68147684187067e-06	7.41890358960308e-06	0
P05030	Oxidative phosphorylation	0	0	0	0	0
P05030	Purine metabolism	0	0	0	0	0
P05030	Pyrimidine metabolism	0	0	0	0	0
P05150	Arginine biosynthesis	6.79784913770091e-08	7.477634051471e-08	4.4865804308826e-08	3.67083853435849e-08	1.61652852494527e-07
P05150	Biosynthesis of secondary metabolites	6.79784913770091e-08	7.477634051471e-08	4.4865804308826e-08	3.67083853435849e-08	1.61652852494527e-07
P05150	Biosynthesis of antibiotics	6.79784913770091e-08	7.477634051471e-08	4.4865804308826e-08	3.67083853435849e-08	1.61652852494527e-07
P05150	Biosynthesis of amino acids	6.79784913770091e-08	7.477634051471e-08	4.4865804308826e-08	3.67083853435849e-08	1.61652852494527e-07
P05373	Porphyrin and chlorophyll metabolism	8.97790212e-11	8.97790212e-11	8.97790212e-11	8.97790212e-11	2.6035916148e-10
P05373	Biosynthesis of secondary metabolites	8.97790212e-11	8.97790212e-11	8.97790212e-11	8.97790212e-11	2.6035916148e-10
P05374	Glycerophospholipid metabolism	1.0189999487802e-08	2.11603226699878e-09	4.39136602333541e-10	4.29331725483027e-08	0
P05374	Biosynthesis of secondary metabolites	1.0189999487802e-08	2.11603226699878e-09	4.39136602333541e-10	4.29331725483027e-08	0
P05375	Glycerophospholipid metabolism	6.56871507251173e-08	6.22872070117449e-08	1.12891432358155e-07	8.58663450966054e-08	2.83945675829918e-07
P05375	Biosynthesis of secondary metabolites	6.56871507251173e-08	6.22872070117449e-08	1.12891432358155e-07	8.58663450966054e-08	2.83945675829918e-07
P05626	Oxidative phosphorylation	1.60056382100651e-05	1.48024998126184e-05	1.25461679393367e-05	7.76794541282416e-06	3.54312675385909e-05
P05694	Cysteine and methionine metabolism	1.42615599157426e-05	1.34425553822751e-05	1.69550889528844e-05	1.80413344943045e-05	4.59815028845513e-05
P05694	Selenocompound metabolism	1.42615599157426e-05	1.34425553822751e-05	1.69550889528844e-05	1.80413344943045e-05	4.59815028845513e-05
P05694	Biosynthesis of secondary metabolites	1.42615599157426e-05	1.34425553822751e-05	1.69550889528844e-05	1.80413344943045e-05	4.59815028845513e-05
P05694	Biosynthesis of amino acids	1.42615599157426e-05	1.34425553822751e-05	1.69550889528844e-05	1.80413344943045e-05	4.59815028845513e-05
P06106	Cysteine and methionine metabolism	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06106	Sulfur metabolism	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06106	Biosynthesis of secondary metabolites	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06106	Biosynthesis of antibiotics	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06106	Carbon metabolism	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06106	Biosynthesis of amino acids	1.65380473583795e-07	1.81918520942174e-07	1.09151112565305e-07	8.93054557352493e-08	3.93274766182264e-07
P06115	Tryptophan metabolism	0	0	0	0	0
P06115	Glyoxylate and dicarboxylate metabolism	0	0	0	0	0
P06115	Biosynthesis of secondary metabolites	0	0	0	0	0
P06115	Biosynthesis of antibiotics	0	0	0	0	0
P06115	Carbon metabolism	0	0	0	0	0
P06115	MAPK signaling pathway - yeast	0	0	0	0	0
P06115	Peroxisome	0	0	0	0	0
P06115	Longevity regulating pathway - multiple species	0	0	0	0	0
P06168	Valine, leucine and isoleucine biosynthesis	7.88185951150011e-06	8.67004546265012e-06	5.20202727759007e-06	4.65856329206671e-06	1.87430619183473e-05
P06168	Pantothenate and CoA biosynthesis	7.88185951150011e-06	8.67004546265012e-06	5.20202727759007e-06	4.65856329206671e-06	1.87430619183473e-05
P06168	Biosynthesis of secondary metabolites	7.88185951150011e-06	8.67004546265012e-06	5.20202727759007e-06	4.65856329206671e-06	1.87430619183473e-05
P06168	Biosynthesis of antibiotics	7.88185951150011e-06	8.67004546265012e-06	5.20202727759007e-06	4.65856329206671e-06	1.87430619183473e-05
